STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-04-20,50.0,50.0,,,1718.0,0.0,93.0,0.0,0.0,,71.0,42.0,756.0,,,,225.0,225.0,,,,,31.1,23.9,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-04-21,60.0,80.0,,,1700.0,0.01,32.0,0.0,0.0,,61.0,40.0,264.0,,,,315.0,315.0,,,,,40.3,27.1,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-04-22,20.0,30.0,,,842.0,0.0,83.0,0.0,0.0,,55.0,39.0,684.0,,,,315.0,315.0,,,,,41.4,28.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-04-23,10.0,10.0,,,1400.0,0.0,100.0,0.0,0.0,,66.0,35.0,822.0,,,,315.0,315.0,,,,,36.7,23.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-04-24,20.0,30.0,,,48.0,0.0,97.0,0.0,0.0,,67.0,43.0,804.0,,,,315.0,315.0,,,,,31.1,19.9,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-04-25,10.0,10.0,,,1654.0,0.0,96.0,0.0,0.0,,83.0,43.0,798.0,,,,225.0,225.0,,,,,33.3,28.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-04-26,90.0,100.0,,,1030.0,0.19,21.0,0.0,0.0,,67.0,55.0,174.0,,,,225.0,225.0,,,,,38.0,25.1,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-04-27,100.0,100.0,,,224.0,0.19,23.0,0.0,0.0,,72.0,55.0,192.0,,,,225.0,225.0,,,,,31.1,23.9,1.0,,,,,,,1.0,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-04-28,80.0,100.0,,,512.0,0.66,5.0,0.0,0.0,,56.0,41.0,42.0,,,,45.0,45.0,,,,,38.0,23.9,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-04-29,0.0,0.0,,,706.0,0.0,98.0,0.0,0.0,,55.0,40.0,822.0,,,,360.0,45.0,,,,,28.9,17.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-04-30,50.0,50.0,,,2118.0,0.0,90.0,0.0,0.0,,72.0,43.0,756.0,,,,315.0,315.0,,,,,40.3,28.0,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-01,70.0,80.0,,,1312.0,0.0,86.0,0.0,0.0,,76.0,47.0,726.0,,,,315.0,315.0,,,,,32.2,19.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-02,50.0,30.0,,,1342.0,0.0,81.0,0.0,0.0,,56.0,45.0,690.0,,,,90.0,90.0,,,,,24.2,16.1,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-03,50.0,50.0,,,1454.0,0.06,74.0,0.0,0.0,,63.0,44.0,630.0,,,,180.0,180.0,,,,,26.4,17.9,,,1.0,,,,,1.0,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-04,90.0,90.0,,,1218.0,0.0,45.0,0.0,0.0,,57.0,49.0,390.0,,,,90.0,90.0,,,,,23.0,16.1,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-05,10.0,0.0,,,1154.0,0.0,100.0,0.0,0.0,,60.0,47.0,852.0,,,,90.0,90.0,,,,,25.3,17.9,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-06,40.0,50.0,,,1448.0,0.0,93.0,0.0,0.0,,69.0,47.0,798.0,,,,135.0,135.0,,,,,21.9,15.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-07,30.0,20.0,,,1648.0,0.0,93.0,0.0,0.0,,58.0,50.0,798.0,,,,135.0,135.0,,,,,24.2,17.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-08,50.0,40.0,,,1548.0,0.0,90.0,0.0,0.0,,77.0,46.0,774.0,,,,180.0,180.0,,,,,25.3,21.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-09,90.0,90.0,,,1906.0,0.13,22.0,0.0,0.0,,70.0,54.0,186.0,,,,315.0,315.0,,,,,26.4,17.9,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-10,100.0,100.0,,,2242.0,0.55,6.0,0.0,0.0,,57.0,51.0,54.0,,,,45.0,45.0,,,,,23.0,14.1,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-11,60.0,70.0,,,248.0,0.0,51.0,0.0,0.0,,56.0,45.0,438.0,,,,45.0,45.0,,,,,24.2,17.9,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-12,40.0,30.0,,,1030.0,0.0,89.0,0.0,0.0,,56.0,44.0,774.0,,,,90.0,90.0,,,,,23.0,17.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-13,80.0,80.0,,,1142.0,0.0,64.0,0.0,0.0,,56.0,48.0,564.0,,,,90.0,90.0,,,,,19.5,14.1,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-14,50.0,30.0,,,700.0,0.0,92.0,0.0,0.0,,61.0,53.0,804.0,,,,45.0,45.0,,,,,24.2,16.1,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-15,50.0,50.0,,,1342.0,0.0,68.0,0.0,0.0,,58.0,54.0,594.0,,,,90.0,45.0,,,,,25.3,17.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-16,40.0,40.0,,,1400.0,0.0,95.0,0.0,0.0,,68.0,51.0,834.0,,,,135.0,135.0,,,,,25.3,16.1,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-17,40.0,40.0,,,1036.0,0.0,98.0,0.0,0.0,,73.0,55.0,864.0,,,,90.0,90.0,,,,,26.4,17.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-18,50.0,70.0,,,1430.0,0.0,88.0,0.0,0.0,,69.0,52.0,774.0,,,,135.0,135.0,,,,,26.4,17.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-19,80.0,80.0,,,1854.0,0.0,63.0,0.0,0.0,,80.0,55.0,558.0,,,,225.0,225.0,,,,,30.0,23.0,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-20,80.0,90.0,,,1412.0,0.23,25.0,0.0,0.0,,84.0,63.0,216.0,,,,315.0,315.0,,,,,47.2,32.0,1.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-21,40.0,50.0,,,1454.0,0.0,72.0,0.0,0.0,,66.0,55.0,642.0,,,,135.0,135.0,,,,,24.2,17.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-22,90.0,100.0,,,1330.0,0.0,45.0,0.0,0.0,,62.0,51.0,402.0,,,,90.0,90.0,,,,,24.2,17.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-23,100.0,100.0,,,2112.0,0.34,1.0,0.0,0.0,,57.0,45.0,12.0,,,,90.0,90.0,,,,,25.3,17.0,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-24,100.0,100.0,,,18.0,0.43,1.0,0.0,0.0,,54.0,45.0,12.0,,,,45.0,45.0,,,,,24.2,16.1,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-25,60.0,70.0,,,1824.0,0.0,50.0,0.0,0.0,,72.0,52.0,450.0,,,,315.0,315.0,,,,,19.5,12.1,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-26,10.0,10.0,,,1900.0,0.0,100.0,0.0,0.0,,76.0,57.0,894.0,,,,135.0,135.0,,,,,18.3,16.1,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-27,70.0,90.0,,,1454.0,0.0,92.0,0.0,0.0,,78.0,54.0,828.0,,,,45.0,90.0,,,,,24.2,19.9,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-28,100.0,100.0,,,1136.0,0.0,2.0,0.0,0.0,,57.0,53.0,18.0,,,,90.0,90.0,,,,,17.2,13.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-29,100.0,100.0,,,1918.0,0.7,0.0,0.0,0.0,,57.0,54.0,0.0,,,,360.0,360.0,,,,,23.0,16.1,1.0,1.0,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-30,100.0,100.0,,,1742.0,0.1,4.0,0.0,0.0,,65.0,54.0,36.0,,,,45.0,45.0,,,,,17.2,12.1,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-05-31,100.0,100.0,,,436.0,0.04,0.0,0.0,0.0,,59.0,55.0,0.0,,,,45.0,90.0,,,,,13.9,8.9,1.0,1.0,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-06-01,100.0,100.0,,,1612.0,0.0,10.0,0.0,0.0,,66.0,55.0,90.0,,,,135.0,90.0,,,,,21.9,15.0,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-06-02,60.0,60.0,,,1424.0,2.19,45.0,0.0,0.0,,77.0,56.0,408.0,,,,360.0,315.0,,,,,32.2,23.9,1.0,1.0,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-06-03,60.0,60.0,,,1454.0,0.0,75.0,0.0,0.0,,77.0,57.0,678.0,,,,90.0,90.0,,,,,21.9,13.0,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-06-04,100.0,90.0,,,1300.0,0.81,39.0,0.0,0.0,,63.0,55.0,348.0,,,,90.0,90.0,,,,,24.2,17.0,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-06-05,100.0,100.0,,,2354.0,2.94,0.0,0.0,0.0,,57.0,55.0,0.0,,,,45.0,45.0,,,,,36.7,25.1,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-06-06,100.0,100.0,,,1942.0,2.33,0.0,0.0,0.0,,56.0,52.0,0.0,,,,45.0,45.0,,,,,46.1,30.0,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-06-07,100.0,100.0,,,524.0,0.61,0.0,0.0,0.0,,52.0,45.0,0.0,,,,45.0,45.0,,,,,48.3,30.0,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-06-08,90.0,100.0,,,1242.0,0.08,6.0,0.0,0.0,,60.0,48.0,54.0,,,,45.0,45.0,,,,,31.1,19.0,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-06-09,40.0,30.0,,,1154.0,0.0,84.0,0.0,0.0,,74.0,50.0,774.0,,,,45.0,45.0,,,,,26.4,16.1,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-06-10,50.0,50.0,,,924.0,0.0,97.0,0.0,0.0,,71.0,55.0,888.0,,,,90.0,90.0,,,,,23.0,17.9,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-06-11,40.0,30.0,,,1006.0,0.0,91.0,0.0,0.0,,59.0,51.0,834.0,,,,90.0,90.0,,,,,26.4,15.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-06-12,90.0,90.0,,,1418.0,0.0,50.0,0.0,0.0,,55.0,49.0,462.0,,,,135.0,135.0,,,,,19.5,12.1,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-06-13,100.0,100.0,,,1048.0,0.45,0.0,0.0,0.0,,55.0,48.0,0.0,,,,135.0,135.0,,,,,19.5,13.0,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-06-14,80.0,100.0,,,1136.0,0.49,0.0,0.0,0.0,,57.0,50.0,0.0,,,,45.0,45.0,,,,,23.0,16.1,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-06-15,80.0,90.0,,,2330.0,0.0,73.0,0.0,0.0,,73.0,51.0,672.0,,,,225.0,225.0,,,,,19.5,13.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-06-16,90.0,90.0,,,1248.0,1.15,57.0,0.0,0.0,,85.0,64.0,522.0,,,,225.0,225.0,,,,,34.4,25.9,1.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-06-17,90.0,100.0,,,1212.0,0.05,19.0,0.0,0.0,,79.0,61.0,174.0,,,,45.0,45.0,,,,,31.1,21.0,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-06-18,60.0,70.0,,,1912.0,0.0,57.0,0.0,0.0,,77.0,61.0,522.0,,,,180.0,180.0,,,,,18.3,14.1,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-06-19,80.0,90.0,,,1118.0,0.11,26.0,0.0,0.0,,71.0,56.0,240.0,,,,90.0,90.0,,,,,24.2,17.9,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-06-20,10.0,0.0,,,1418.0,0.01,100.0,0.0,0.0,,75.0,57.0,918.0,,,,315.0,315.0,,,,,32.2,23.0,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-06-21,60.0,70.0,,,1300.0,0.82,28.0,0.0,0.0,,73.0,56.0,258.0,,,,225.0,225.0,,,,,30.0,23.0,,,1.0,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-06-22,50.0,40.0,,,1336.0,0.0,81.0,0.0,0.0,,72.0,58.0,744.0,,,,135.0,135.0,,,,,21.9,13.0,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-06-23,50.0,40.0,,,1618.0,0.04,72.0,0.0,0.0,,75.0,59.0,660.0,,,,315.0,315.0,,,,,34.4,23.9,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-06-24,30.0,30.0,,,1424.0,0.0,84.0,0.0,0.0,,78.0,58.0,768.0,,,,315.0,315.0,,,,,26.4,19.0,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-06-25,50.0,50.0,,,1718.0,0.0,90.0,0.0,0.0,,83.0,59.0,828.0,,,,225.0,225.0,,,,,28.9,17.9,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-06-26,100.0,100.0,,,12.0,0.0,16.0,0.0,0.0,,81.0,68.0,144.0,,,,270.0,270.0,,,,,19.5,13.0,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-06-27,70.0,80.0,,,1148.0,0.0,94.0,0.0,0.0,,71.0,62.0,864.0,,,,90.0,90.0,,,,,19.5,14.1,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-06-28,70.0,70.0,,,1400.0,0.25,45.0,0.0,0.0,,77.0,58.0,414.0,,,,135.0,135.0,,,,,15.0,10.1,,,1.0,,,,,1.0,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-06-29,100.0,100.0,,,1912.0,0.87,10.0,0.0,0.0,,77.0,67.0,6.0,,,,225.0,225.0,,,,,26.4,17.0,1.0,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-06-30,20.0,30.0,,,1730.0,0.0,93.0,0.0,0.0,,83.0,67.0,852.0,,,,315.0,315.0,,,,,26.4,17.9,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-07-01,0.0,0.0,,,1406.0,0.0,100.0,0.0,0.0,,75.0,59.0,912.0,,,,315.0,315.0,,,,,30.0,19.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-07-02,50.0,60.0,,,1542.0,0.0,85.0,0.0,0.0,,80.0,57.0,774.0,,,,225.0,225.0,,,,,30.0,21.9,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-07-03,80.0,80.0,,,1536.0,0.0,55.0,0.0,0.0,,78.0,65.0,504.0,,,,225.0,225.0,,,,,24.2,14.1,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-07-04,30.0,40.0,,,6.0,0.0,100.0,0.0,0.0,,69.0,57.0,912.0,,,,45.0,135.0,,,,,21.9,14.1,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-07-05,30.0,40.0,,,1454.0,0.0,100.0,0.0,0.0,,77.0,58.0,912.0,,,,135.0,135.0,,,,,23.0,17.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-07-06,50.0,60.0,,,2236.0,0.0,100.0,0.0,0.0,,85.0,63.0,906.0,,,,225.0,225.0,,,,,25.3,19.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-07-07,0.0,0.0,,,1654.0,0.0,100.0,0.0,0.0,,90.0,62.0,912.0,,,,225.0,225.0,,,,,27.5,19.9,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-07-08,50.0,50.0,,,1336.0,0.0,82.0,0.0,0.0,,95.0,70.0,744.0,,,,270.0,270.0,,,,,23.0,17.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-07-09,60.0,70.0,,,1412.0,0.0,85.0,0.0,0.0,,89.0,73.0,774.0,,,,270.0,225.0,,,,,24.2,17.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-07-10,50.0,60.0,,,1142.0,0.0,99.0,0.0,0.0,,84.0,66.0,894.0,,,,90.0,90.0,,,,,19.5,14.1,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-07-11,50.0,80.0,,,1542.0,0.0,92.0,0.0,0.0,,80.0,65.0,834.0,,,,135.0,135.0,,,,,26.4,17.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-07-12,80.0,100.0,,,1348.0,0.0,15.0,0.0,0.0,,82.0,62.0,138.0,,,,225.0,225.0,,,,,15.0,8.9,1.0,,,,,,,1.0,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-07-13,30.0,40.0,,,1354.0,0.0,88.0,0.0,0.0,,92.0,71.0,792.0,,,,270.0,270.0,,,,,24.2,16.1,,,,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-07-14,90.0,90.0,,,1542.0,0.0,98.0,0.0,0.0,,78.0,68.0,882.0,,,,135.0,135.0,,,,,17.2,12.1,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-07-15,60.0,60.0,,,2224.0,0.03,54.0,0.0,0.0,,83.0,65.0,486.0,,,,225.0,225.0,,,,,17.2,12.1,,,1.0,,,,,1.0,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-07-16,60.0,70.0,,,1454.0,0.0,91.0,0.0,0.0,,92.0,70.0,822.0,,,,135.0,135.0,,,,,17.2,13.0,,,,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-07-17,50.0,50.0,,,1818.0,0.0,79.0,0.0,0.0,,97.0,73.0,708.0,,,,225.0,225.0,,,,,25.3,21.0,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-07-18,50.0,40.0,,,1354.0,0.0,72.0,0.0,0.0,,98.0,75.0,642.0,,,,270.0,225.0,,,,,27.5,17.0,,,,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-07-19,60.0,70.0,,,1212.0,0.04,60.0,0.0,0.0,,98.0,75.0,534.0,,,,225.0,225.0,,,,,36.7,29.1,,,1.0,,,,,1.0,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-07-20,90.0,100.0,,,848.0,1.78,1.0,0.0,0.0,,76.0,67.0,6.0,,,,315.0,315.0,,,,,23.0,17.0,1.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-07-21,90.0,90.0,,,854.0,0.06,25.0,0.0,0.0,,75.0,66.0,222.0,,,,360.0,360.0,,,,,25.3,16.1,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-07-22,90.0,100.0,,,1154.0,0.89,2.0,0.0,0.0,,70.0,61.0,18.0,,,,315.0,315.0,,,,,24.2,16.1,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-07-23,60.0,70.0,,,1624.0,0.25,51.0,0.0,0.0,,88.0,69.0,456.0,,,,225.0,225.0,,,,,21.9,17.0,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-07-24,10.0,0.0,,,948.0,0.0,100.0,0.0,0.0,,80.0,67.0,882.0,,,,90.0,135.0,,,,,19.5,13.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-07-25,40.0,40.0,,,1742.0,0.0,81.0,0.0,0.0,,89.0,65.0,714.0,,,,225.0,225.0,,,,,32.2,17.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-07-26,60.0,60.0,,,730.0,0.03,68.0,0.0,0.0,,87.0,74.0,600.0,,,,315.0,270.0,,,,,21.9,15.0,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-07-27,50.0,40.0,,,1554.0,0.0,87.0,0.0,0.0,,77.0,69.0,762.0,,,,135.0,135.0,,,,,20.8,14.1,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-07-28,100.0,100.0,,,1242.0,1.14,0.0,0.0,0.0,,74.0,63.0,0.0,,,,180.0,180.0,,,,,25.3,17.0,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-07-29,20.0,20.0,,,1100.0,0.0,92.0,0.0,0.0,,83.0,66.0,804.0,,,,315.0,315.0,,,,,32.2,17.9,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1982-07-30,60.0,80.0,,,2336.0,0.0,94.0,0.0,0.0,,82.0,66.0,822.0,,,,135.0,135.0,,,,,21.9,17.0,,,,,,,,,,,,,,,,,,,,
